frame,x,y,trajectory,treatment,rep
2014,0.650705,0.637882,19,cnt,rep2
2014,0.413778,0.741028,59,cnt,rep2
14511,0.618058,0.17274,296,cnt,rep2
7140,0.692124,0.643723,170,cnt,rep1
7140,0.623742,0.0539961,176,cnt,rep1
7140,0.288731,0.585504,183,cnt,rep1
7140,0.422483,0.743329,179,cnt,rep1
4911,0.781739,0.55873,109,cnt,rep1
4911,0.82964,0.740233,112,cnt,rep1
4911,0.408993,0.705706,116,cnt,rep1
995,0.865864,0.0629377,36,cnt,rep3
995,0.573037,0.130573,27,cnt,rep3
1396,0.629205,0.745673,19,cnt,rep2
1396,0.670237,0.404875,398,cnt,rep2
6249,0.533002,0.59556,139,cnt,rep1
6249,0.766915,0.356362,144,cnt,rep1
6249,0.780402,0.521057,150,cnt,rep1
6249,0.512851,0.412699,153,cnt,rep1
2195,0.426384,0.598517,59,cnt,rep2
2195,0.614339,0.485552,19,cnt,rep2
14344,0.610327,0.183352,296,cnt,rep2
1439,0.801883,0.967307,15,cnt,rep1
1439,0.824564,0.070446,17,cnt,rep1
1439,0.438772,0.808421,11,cnt,rep1
1439,0.416847,0.562137,13,cnt,rep1
6797,0.803812,0.541496,150,cnt,rep1
6797,0.682377,0.804412,164,cnt,rep1
6797,0.578157,0.316044,168,cnt,rep1
10940,0.359695,0.835346,264,cnt,rep1
10940,0.938935,0.534979,270,cnt,rep1
10940,0.501953,0.199182,268,cnt,rep1
10940,0.817162,0.344257,272,cnt,rep1
8855,0.321883,0.740238,192,cnt,rep3
5155,0.252554,0.292756,425,cnt,rep2
11681,0.306533,0.597107,221,cnt,rep3
7988,0.655119,0.20312,195,cnt,rep1
7988,0.914548,0.635703,197,cnt,rep1
5892,0.323959,0.637167,163,cnt,rep3
6573,0.321409,0.631774,163,cnt,rep3
6561,0.328298,0.633612,163,cnt,rep3
1472,0.710667,0.656711,531,cnt,rep3
1472,0.457446,0.468066,53,cnt,rep3
8457,0.624112,0.731465,200,cnt,rep1
6062,0.666293,0.791409,139,cnt,rep1
6062,0.762239,0.445436,144,cnt,rep1
6062,0.354426,0.852274,147,cnt,rep1
8213,0.713337,0.414852,195,cnt,rep1
8213,0.758122,0.315905,200,cnt,rep1
8213,0.420213,0.591752,204,cnt,rep1
8213,0.292635,0.61986,205,cnt,rep1
7788,0.504938,0.214965,552,cnt,rep3
10518,0.232866,0.0369341,192,cnt,rep2
13459,0.425085,0.947704,517,cnt,rep2
981,0.608819,0.365258,390,cnt,rep2
981,0.425533,0.705475,19,cnt,rep2
981,0.648292,0.949949,25,cnt,rep2
7327,0.740291,0.589121,170,cnt,rep1
7327,0.293407,0.599593,183,cnt,rep1
10676,0.231521,0.0361791,192,cnt,rep2
13356,0.297324,0.354207,489,cnt,rep3
1117,0.77809,0.444518,531,cnt,rep3
1117,0.834396,0.438261,532,cnt,rep3
3673,0.591423,0.73172,85,cnt,rep1
3673,0.753756,0.344835,86,cnt,rep1
7301,0.510688,0.204406,552,cnt,rep3
627,0.557647,0.982995,17,cnt,rep3
7684,0.512505,0.214359,552,cnt,rep3
9281,0.320393,0.733829,192,cnt,rep3
1427,0.632516,0.782323,531,cnt,rep3
1427,0.43455,0.523381,53,cnt,rep3
12948,0.283748,0.35261,308,cnt,rep1
8414,0.685995,0.703627,200,cnt,rep1
1858,0.69011,0.645029,13,cnt,rep1
1858,0.941852,0.539042,28,cnt,rep1
1858,0.861841,0.587662,18,cnt,rep1
1858,0.520202,0.801973,31,cnt,rep1
14287,0.464529,0.77743,372,cnt,rep1
14287,0.76647,0.697027,370,cnt,rep1
10327,0.880566,0.789733,251,cnt,rep1
11255,0.922287,0.534708,270,cnt,rep1
11255,0.296125,0.277084,280,cnt,rep1
4966,0.269168,0.298093,425,cnt,rep2
13605,0.761966,0.723752,357,cnt,rep1
13605,0.811306,0.90975,358,cnt,rep1
4731,0.720762,0.700843,546,cnt,rep3
11570,0.236825,0.0314661,479,cnt,rep2
11428,0.460821,0.722225,478,cnt,rep2
10861,0.284689,0.422223,470,cnt,rep3
10861,0.366065,0.846084,215,cnt,rep3
13089,0.474914,0.370579,274,cnt,rep2
14329,0.615181,0.177708,296,cnt,rep2
13400,0.297234,0.331703,489,cnt,rep3
1498,0.734675,0.948867,15,cnt,rep1
1498,0.491092,0.5575,13,cnt,rep1
1498,0.945095,0.607259,18,cnt,rep1
12582,0.285665,0.365864,308,cnt,rep1
12582,0.759663,0.0322101,322,cnt,rep1
12582,0.292475,0.220368,323,cnt,rep1
5716,0.522799,0.786132,433,cnt,rep2
3346,0.764253,0.270258,77,cnt,rep1
11199,0.398847,0.566786,218,cnt,rep2
11199,0.526626,0.91052,220,cnt,rep2
14910,0.711904,0.216058,249,cnt,rep3
4582,0.912606,0.370812,96,cnt,rep1
4582,0.545666,0.237774,104,cnt,rep1
8686,0.458766,0.319899,450,cnt,rep2
8686,0.194941,0.0434446,157,cnt,rep2
2752,0.780611,0.59964,417,cnt,rep3
1220,0.722586,0.424648,531,cnt,rep3
10325,0.884045,0.793607,251,cnt,rep1
9712,0.667926,0.300535,239,cnt,rep1
9712,0.786577,0.301516,241,cnt,rep1
913,0.699912,0.171694,3,cnt,rep1
913,0.939736,0.335927,9,cnt,rep1
913,0.542449,0.46202,10,cnt,rep1
9143,0.321443,0.734766,192,cnt,rep3
13429,0.312303,0.335961,489,cnt,rep3
5015,0.478905,0.670944,448,cnt,rep3
5015,0.578516,0.710549,549,cnt,rep3
2373,0.820802,0.0940214,79,cnt,rep3
2373,0.746209,0.44208,538,cnt,rep3
2373,0.397745,0.882815,82,cnt,rep3
8511,0.321085,0.719028,192,cnt,rep3
9674,0.672376,0.240597,239,cnt,rep1
9674,0.806321,0.288944,241,cnt,rep1
5654,0.327086,0.636524,163,cnt,rep3
2947,0.852732,0.166959,65,cnt,rep1
376,0.74116,0.34806,8,cnt,rep3
6773,0.322923,0.666987,163,cnt,rep3
6483,0.789111,0.545849,150,cnt,rep1
6483,0.474203,0.610733,155,cnt,rep1
6483,0.669066,0.944097,156,cnt,rep1
6483,0.81737,0.340547,144,cnt,rep1
11987,0.708265,0.365917,288,cnt,rep1
11987,0.856266,0.578644,270,cnt,rep1
11987,0.353712,0.233581,302,cnt,rep1
4152,0.774398,0.896653,101,cnt,rep2
4152,0.711082,0.562953,109,cnt,rep2
4152,0.344645,0.46549,424,cnt,rep2
5228,0.312503,0.637223,163,cnt,rep3
8091,0.516249,0.222791,552,cnt,rep3
1523,0.625641,0.73506,19,cnt,rep2
1523,0.569283,0.673039,53,cnt,rep2
1523,0.626149,0.544072,399,cnt,rep2
1523,0.68354,0.287463,398,cnt,rep2
8062,0.660566,0.285247,195,cnt,rep1
8062,0.908112,0.59844,199,cnt,rep1
8062,0.683552,0.15167,200,cnt,rep1
6451,0.505964,0.0595746,435,cnt,rep2
691,0.74115,0.538711,3,cnt,rep1
691,0.310522,0.547245,6,cnt,rep1
768,0.657626,0.271637,390,cnt,rep2
768,0.385615,0.673156,19,cnt,rep2
10164,0.420378,0.124556,250,cnt,rep1
9693,0.314035,0.715029,192,cnt,rep3
14348,0.513853,0.778777,372,cnt,rep1
14348,0.756281,0.591134,370,cnt,rep1
4856,0.264521,0.297313,425,cnt,rep2
10599,0.23058,0.0362601,192,cnt,rep2
10599,0.698968,0.805493,469,cnt,rep2
6101,0.496261,0.180562,433,cnt,rep2
4640,0.27231,0.29431,425,cnt,rep2
1676,0.606993,0.806754,19,cnt,rep2
4385,0.936937,0.378808,96,cnt,rep1
4832,0.907518,0.534605,447,cnt,rep3
4832,0.455324,0.648862,448,cnt,rep3
7411,0.517839,0.216971,552,cnt,rep3
12433,0.463584,0.230545,254,cnt,rep2
12433,0.229304,0.385549,255,cnt,rep2
13968,0.835066,0.846984,358,cnt,rep1
13968,0.318136,0.238832,359,cnt,rep1
1195,0.55285,0.703638,11,cnt,rep1
13131,0.275632,0.349214,308,cnt,rep1
13131,0.410252,0.2613,337,cnt,rep1
13269,0.280848,0.4652,308,cnt,rep1
11083,0.346073,0.770065,264,cnt,rep1
11083,0.934623,0.544527,270,cnt,rep1
5250,0.775509,0.55624,128,cnt,rep1
5250,0.807872,0.377342,129,cnt,rep1
5250,0.567098,0.0648387,131,cnt,rep1
301,0.721211,0.783518,1,cnt,rep2
301,0.734192,0.62213,390,cnt,rep2
8473,0.317647,0.712555,192,cnt,rep3
3364,0.788143,0.792568,78,cnt,rep1
9803,0.408962,0.479996,458,cnt,rep2
9803,0.219633,0.04112,157,cnt,rep2
4574,0.265888,0.285613,425,cnt,rep2
12885,0.287797,0.350789,308,cnt,rep1
7625,0.269364,0.566324,186,cnt,rep1
7625,0.335687,0.218233,187,cnt,rep1
9982,0.30752,0.717245,192,cnt,rep3
13863,0.592589,0.187868,522,cnt,rep2
1306,0.446941,0.8147,11,cnt,rep1
1306,0.79743,0.954093,15,cnt,rep1
1306,0.416973,0.373407,13,cnt,rep1
12540,0.393291,0.457578,479,cnt,rep3
5840,0.663744,0.868018,139,cnt,rep1
5840,0.857803,0.40857,129,cnt,rep1
5840,0.934841,0.561028,142,cnt,rep1
11113,0.660259,0.393601,470,cnt,rep2
11113,0.533394,0.199505,472,cnt,rep2
6747,0.799926,0.519336,150,cnt,rep1
6747,0.570214,0.672188,164,cnt,rep1
6747,0.554109,0.37685,166,cnt,rep1
7618,0.27501,0.566606,186,cnt,rep1
7618,0.318921,0.199613,187,cnt,rep1
12429,0.289835,0.370943,308,cnt,rep1
14963,0.483338,0.475691,383,cnt,rep1
14963,0.728728,0.623454,385,cnt,rep1
13058,0.72294,0.264134,235,cnt,rep3
197,0.475391,0.593845,3,cnt,rep1
13615,0.311463,0.254343,489,cnt,rep3
7114,0.695508,0.617579,170,cnt,rep1
7114,0.414771,0.659965,179,cnt,rep1
7114,0.629536,0.048298,176,cnt,rep1
5409,0.25124,0.294318,425,cnt,rep2
10514,0.302905,0.394653,556,cnt,rep3
13636,0.75414,0.713219,357,cnt,rep1
13636,0.811401,0.886353,358,cnt,rep1
13636,0.3074,0.218087,359,cnt,rep1
5651,0.646541,0.882035,139,cnt,rep1
5651,0.831244,0.418096,129,cnt,rep1
5651,0.295793,0.424359,140,cnt,rep1
5652,0.326616,0.634876,163,cnt,rep3
14986,0.451299,0.759005,528,cnt,rep2
1875,0.679104,0.655774,13,cnt,rep1
1875,0.939633,0.530234,28,cnt,rep1
1875,0.531494,0.791612,31,cnt,rep1
1875,0.873093,0.585547,18,cnt,rep1
6346,0.326415,0.631262,163,cnt,rep3
6590,0.478282,0.768054,130,cnt,rep2
9823,0.221673,0.0408583,157,cnt,rep2
280,0.514624,0.530308,3,cnt,rep1
2475,0.65351,0.283622,403,cnt,rep2
869,0.702953,0.408808,529,cnt,rep3
869,0.523599,0.231258,27,cnt,rep3
869,0.433038,0.591802,28,cnt,rep3
6345,0.4341,0.525709,139,cnt,rep1
6345,0.804444,0.340887,144,cnt,rep1
6345,0.791968,0.538124,150,cnt,rep1
6345,0.329886,0.373435,155,cnt,rep1
6345,0.892623,0.618465,156,cnt,rep1
1203,0.535661,0.712395,11,cnt,rep1
10886,0.359541,0.83687,264,cnt,rep1
10886,0.925836,0.537951,270,cnt,rep1
10886,0.831561,0.189064,269,cnt,rep1
10886,0.481099,0.270771,268,cnt,rep1
10886,0.509473,0.179713,271,cnt,rep1
8622,0.858339,0.868295,213,cnt,rep1
10712,0.422642,0.459816,213,cnt,rep3
968,0.79816,0.223547,35,cnt,rep3
5848,0.329637,0.633953,163,cnt,rep3
5848,0.308761,0.540309,170,cnt,rep3
8245,0.286778,0.295185,446,cnt,rep2
6254,0.590765,0.819567,435,cnt,rep2
3655,0.656069,0.801091,115,cnt,rep3
6874,0.319303,0.664878,163,cnt,rep3
7556,0.517534,0.21041,552,cnt,rep3
2729,0.604943,0.0869937,52,cnt,rep1
2729,0.787264,0.731704,62,cnt,rep1
3233,0.516394,0.0584268,75,cnt,rep1
2265,0.606457,0.822181,71,cnt,rep3
2265,0.44537,0.56317,407,cnt,rep3
2265,0.82317,0.0835118,79,cnt,rep3
2265,0.482643,0.261777,80,cnt,rep3
2778,0.592134,0.0941468,52,cnt,rep1
2778,0.82305,0.436266,66,cnt,rep1
8290,0.732954,0.520524,195,cnt,rep1
8290,0.781697,0.489405,200,cnt,rep1
8290,0.455742,0.385984,204,cnt,rep1
9496,0.319215,0.719851,192,cnt,rep3
9101,0.324465,0.733242,192,cnt,rep3
3876,0.591286,0.64322,419,cnt,rep2
1547,0.727636,0.458553,531,cnt,rep3
1547,0.787283,0.375229,534,cnt,rep3
1547,0.6074,0.120413,60,cnt,rep3
498,0.578629,0.71646,390,cnt,rep2
498,0.386861,0.912746,14,cnt,rep2
498,0.796802,0.564451,12,cnt,rep2
6518,0.790336,0.543123,150,cnt,rep1
6518,0.666902,0.931803,156,cnt,rep1
6518,0.816866,0.317147,144,cnt,rep1
7405,0.683559,0.298941,170,cnt,rep1
7405,0.292457,0.706271,185,cnt,rep1
10707,0.735222,0.276824,252,cnt,rep1
10707,0.360332,0.818069,264,cnt,rep1
10707,0.772618,0.0878897,265,cnt,rep1
13174,0.406073,0.23779,337,cnt,rep1
13174,0.283201,0.348437,308,cnt,rep1
14708,0.895597,0.691883,379,cnt,rep1
10353,0.794145,0.374819,252,cnt,rep1
10353,0.598654,0.806906,253,cnt,rep1
11095,0.642384,0.36057,470,cnt,rep2
11095,0.539284,0.203629,472,cnt,rep2
11095,0.236257,0.0345716,192,cnt,rep2
8398,0.702569,0.666542,200,cnt,rep1
1768,0.679169,0.817808,531,cnt,rep3
1768,0.887566,0.372111,67,cnt,rep3
7807,0.507365,0.224966,552,cnt,rep3
358,0.677622,0.721875,390,cnt,rep2
358,0.779714,0.780461,11,cnt,rep2
1975,0.684112,0.612905,13,cnt,rep1
1975,0.921977,0.501656,28,cnt,rep1
1975,0.501756,0.816443,37,cnt,rep1
1975,0.73242,0.226457,39,cnt,rep1
5262,0.318984,0.6387,163,cnt,rep3
6792,0.585396,0.779263,130,cnt,rep2
5108,0.923901,0.360226,122,cnt,rep1
5108,0.860968,0.79457,123,cnt,rep1
14858,0.457348,0.591644,383,cnt,rep1
1869,0.592834,0.37856,19,cnt,rep2
6963,0.662693,0.367819,170,cnt,rep1
6963,0.713623,0.371284,175,cnt,rep1
6963,0.791128,0.645026,164,cnt,rep1
6963,0.580126,0.0903397,176,cnt,rep1
6963,0.502896,0.225156,171,cnt,rep1
6963,0.302013,0.663518,177,cnt,rep1
1204,0.735241,0.419997,531,cnt,rep3
11128,0.639615,0.172982,474,cnt,rep3
12016,0.644574,0.697412,238,cnt,rep2
12016,0.234892,0.0288983,479,cnt,rep2
3405,0.689193,0.728521,411,cnt,rep2
4859,0.462016,0.637346,448,cnt,rep3
4859,0.679389,0.980562,143,cnt,rep3
5977,0.326979,0.632605,163,cnt,rep3
11825,0.89987,0.55071,270,cnt,rep1
11825,0.771104,0.596402,288,cnt,rep1
2073,0.305762,0.671411,407,cnt,rep3
2073,0.65804,0.737185,71,cnt,rep3
2073,0.802738,0.0755884,79,cnt,rep3
1690,0.662351,0.578488,531,cnt,rep3
2784,0.79035,0.462899,418,cnt,rep3
6118,0.324113,0.63201,163,cnt,rep3
14679,0.634426,0.386863,296,cnt,rep2
5911,0.330676,0.637406,163,cnt,rep3
5911,0.326892,0.471799,170,cnt,rep3
2493,0.834347,0.0850586,79,cnt,rep3
2493,0.7078,0.779026,539,cnt,rep3
5591,0.671596,0.724421,433,cnt,rep2
9097,0.823493,0.550584,223,cnt,rep1
10824,0.229775,0.0358935,192,cnt,rep2
7321,0.507789,0.200588,552,cnt,rep3
4525,0.736403,0.938489,101,cnt,rep2
4525,0.275589,0.295989,425,cnt,rep2
1962,0.302746,0.676133,407,cnt,rep3
1962,0.57065,0.841533,71,cnt,rep3
9906,0.735099,0.615153,239,cnt,rep1
9906,0.299964,0.406058,247,cnt,rep1
12593,0.772857,0.668723,264,cnt,rep2
6278,0.48562,0.585382,139,cnt,rep1
6278,0.788354,0.346768,144,cnt,rep1
6278,0.788552,0.524027,150,cnt,rep1
6278,0.516115,0.417402,153,cnt,rep1
6278,0.672374,0.88188,154,cnt,rep1
5560,0.803886,0.412775,129,cnt,rep1
2648,0.305613,0.392389,92,cnt,rep3
2648,0.603211,0.715057,93,cnt,rep3
9266,0.322362,0.732037,192,cnt,rep3
10441,0.443032,0.449193,462,cnt,rep2
10441,0.599216,0.867966,202,cnt,rep2
10441,0.234211,0.0374921,192,cnt,rep2
10441,0.834861,0.803962,464,cnt,rep2
9964,0.625793,0.202641,459,cnt,rep2
5199,0.485047,0.630525,160,cnt,rep3
13672,0.516885,0.157332,519,cnt,rep2
4497,0.907957,0.380041,96,cnt,rep1
4497,0.464719,0.628643,105,cnt,rep1
4497,0.408825,0.330172,104,cnt,rep1
4977,0.792417,0.40718,109,cnt,rep1
4977,0.476351,0.19106,117,cnt,rep1
6291,0.332019,0.628839,163,cnt,rep3
13981,0.82738,0.738942,240,cnt,rep3
13981,0.499954,0.984558,561,cnt,rep3
4830,0.912741,0.534739,447,cnt,rep3
4830,0.457155,0.649326,448,cnt,rep3
4830,0.673167,0.979158,143,cnt,rep3
13069,0.336647,0.296791,277,cnt,rep2
6897,0.308677,0.663251,163,cnt,rep3
1409,0.574951,0.739405,531,cnt,rep3
1409,0.43949,0.540438,53,cnt,rep3
1501,0.618252,0.723533,19,cnt,rep2
1501,0.557259,0.68764,53,cnt,rep2
1501,0.615691,0.499868,399,cnt,rep2
1501,0.696643,0.383665,398,cnt,rep2
361,0.677671,0.727061,390,cnt,rep2
361,0.789185,0.778242,11,cnt,rep2
7175,0.512116,0.203643,552,cnt,rep3
7175,0.315157,0.548485,553,cnt,rep3
5718,0.644224,0.880935,139,cnt,rep1
5718,0.839213,0.415223,129,cnt,rep1
6288,0.537875,0.831199,435,cnt,rep2
7357,0.508667,0.21023,552,cnt,rep3
3313,0.393534,0.160363,76,cnt,rep1
11077,0.342074,0.778878,264,cnt,rep1
11077,0.931013,0.548566,270,cnt,rep1
2553,0.790284,0.957789,51,cnt,rep1
2553,0.593205,0.0842073,52,cnt,rep1
2553,0.691516,0.881267,59,cnt,rep1
11413,0.439421,0.695011,478,cnt,rep2
7468,0.517015,0.214485,552,cnt,rep3
6969,0.595783,0.0746234,438,cnt,rep2
10563,0.782701,0.31263,252,cnt,rep1
10563,0.775065,0.455809,260,cnt,rep1
10563,0.497165,0.289074,257,cnt,rep1
695,0.806761,0.386396,19,cnt,rep3
695,0.330234,0.620635,390,cnt,rep3
695,0.745314,0.0587385,21,cnt,rep3
2705,0.6367,0.668853,93,cnt,rep3
10597,0.786959,0.311049,252,cnt,rep1
10597,0.463465,0.338966,257,cnt,rep1
10597,0.864985,0.753617,263,cnt,rep1
9795,0.700265,0.445567,239,cnt,rep1
9795,0.756065,0.383171,241,cnt,rep1
10680,0.387036,0.429007,213,cnt,rep3
6496,0.331615,0.630852,163,cnt,rep3
12187,0.674222,0.634842,288,cnt,rep1
12187,0.510571,0.203666,304,cnt,rep1
12187,0.674794,0.727738,307,cnt,rep1
12187,0.269969,0.425781,308,cnt,rep1
12187,0.388712,0.410904,303,cnt,rep1
8503,0.3208,0.717472,192,cnt,rep3
9290,0.549624,0.79891,230,cnt,rep1
9290,0.304896,0.401286,232,cnt,rep1
5068,0.603711,0.874768,120,cnt,rep1
6416,0.449737,0.233638,435,cnt,rep2
7415,0.687624,0.309518,170,cnt,rep1
7415,0.311935,0.701412,185,cnt,rep1
8410,0.690473,0.685618,200,cnt,rep1
6281,0.488365,0.580434,139,cnt,rep1
6281,0.789558,0.344585,144,cnt,rep1
6281,0.78415,0.524537,150,cnt,rep1
6281,0.516015,0.422583,153,cnt,rep1
6281,0.674239,0.870859,154,cnt,rep1
12184,0.361626,0.5966,475,cnt,rep3
6242,0.603781,0.811507,435,cnt,rep2
581,0.685787,0.220965,8,cnt,rep3
10689,0.73863,0.275829,252,cnt,rep1
10689,0.360632,0.818326,264,cnt,rep1
5044,0.486011,0.655874,448,cnt,rep3
9986,0.307803,0.718198,192,cnt,rep3
12231,0.716779,0.292405,497,cnt,rep2
9821,0.72324,0.501019,239,cnt,rep1
6287,0.333885,0.629712,163,cnt,rep3
6995,0.590935,0.119252,438,cnt,rep2
14306,0.473961,0.779777,372,cnt,rep1
14306,0.779046,0.64594,370,cnt,rep1
9784,0.413529,0.426316,458,cnt,rep2
12150,0.765236,0.412858,497,cnt,rep2
4444,0.740258,0.932406,101,cnt,rep2
4444,0.268636,0.293473,425,cnt,rep2
11106,0.933805,0.532333,270,cnt,rep1
7348,0.507713,0.210886,552,cnt,rep3
1823,0.399585,0.877152,402,cnt,rep3
1823,0.775925,0.493393,69,cnt,rep3
10090,0.305529,0.713041,192,cnt,rep3
11605,0.921385,0.537131,270,cnt,rep1
11605,0.696468,0.880849,288,cnt,rep1
11605,0.825796,0.854698,289,cnt,rep1
3859,0.597771,0.18974,97,cnt,rep2
3859,0.700882,0.957795,98,cnt,rep2
13311,0.281873,0.576403,308,cnt,rep1
13311,0.605375,0.836556,344,cnt,rep1
13311,0.425009,0.314661,345,cnt,rep1
13898,0.589113,0.178373,522,cnt,rep2
5011,0.266888,0.295055,425,cnt,rep2
8101,0.51949,0.215873,552,cnt,rep3
1534,0.54197,0.58884,13,cnt,rep1
1534,0.944283,0.619471,18,cnt,rep1
1534,0.435802,0.802962,19,cnt,rep1
1534,0.569121,0.774929,21,cnt,rep1
5117,0.936073,0.374181,122,cnt,rep1
11163,0.927388,0.532457,270,cnt,rep1
11163,0.360251,0.712646,277,cnt,rep1
11184,0.666357,0.184022,474,cnt,rep3
2267,0.440287,0.620021,59,cnt,rep2
2267,0.613733,0.729529,19,cnt,rep2
2267,0.651598,0.369966,62,cnt,rep2
2411,0.721383,0.177044,50,cnt,rep1
2411,0.804859,0.955851,51,cnt,rep1
2411,0.594615,0.0726444,52,cnt,rep1
2411,0.52384,0.8399,58,cnt,rep1
4058,0.788993,0.865341,101,cnt,rep2
4058,0.499192,0.201945,103,cnt,rep2
4004,0.816794,0.779011,101,cnt,rep2
4004,0.410519,0.64205,422,cnt,rep2
6812,0.658857,0.815809,130,cnt,rep2
5291,0.764684,0.594173,128,cnt,rep1
5291,0.802558,0.826062,133,cnt,rep1
5291,0.811404,0.373326,129,cnt,rep1
5861,0.449736,0.464372,433,cnt,rep2
12028,0.7589,0.38978,288,cnt,rep1
12028,0.836696,0.621031,270,cnt,rep1
12028,0.361972,0.257795,302,cnt,rep1
8053,0.517841,0.215993,552,cnt,rep3
2508,0.802091,0.944528,51,cnt,rep1
2508,0.518577,0.891191,58,cnt,rep1
2508,0.600658,0.0694923,52,cnt,rep1
2519,0.653106,0.295308,403,cnt,rep2
374,0.750048,0.346601,8,cnt,rep3
5396,0.246722,0.288765,425,cnt,rep2
10374,0.485582,0.465116,462,cnt,rep2
10374,0.783969,0.122415,197,cnt,rep2
10374,0.22842,0.0395232,192,cnt,rep2
1416,0.576481,0.793024,531,cnt,rep3
1416,0.440808,0.539973,53,cnt,rep3
12556,0.610359,0.948342,262,cnt,rep2
1599,0.664006,0.569863,13,cnt,rep1
1599,0.938829,0.641909,18,cnt,rep1
1599,0.632964,0.856851,22,cnt,rep1
1599,0.289491,0.565898,25,cnt,rep1
1599,0.683583,0.851934,26,cnt,rep1
13489,0.53773,0.400861,348,cnt,rep1
456,0.625815,0.706497,390,cnt,rep2
456,0.758006,0.50763,12,cnt,rep2
3628,0.518019,0.678672,85,cnt,rep1
4302,0.747383,0.933799,101,cnt,rep2
4302,0.277909,0.282207,425,cnt,rep2
7497,0.287668,0.564245,186,cnt,rep1
3521,0.53247,0.284212,83,cnt,rep1
3521,0.685102,0.838057,84,cnt,rep1
3521,0.455162,0.542098,85,cnt,rep1
204,0.729274,0.777014,1,cnt,rep2
204,0.365596,0.65428,387,cnt,rep2
14426,0.609491,0.170966,296,cnt,rep2
1049,0.687154,0.450413,390,cnt,rep2
1049,0.455395,0.719931,19,cnt,rep2
4841,0.458991,0.649207,448,cnt,rep3
3369,0.387757,0.438648,80,cnt,rep2
651,0.822027,0.381067,19,cnt,rep3
651,0.336103,0.626671,390,cnt,rep3
8901,0.817522,0.241203,219,cnt,rep1
2401,0.724455,0.164713,50,cnt,rep1
2401,0.815194,0.933915,51,cnt,rep1
2401,0.600286,0.0683185,52,cnt,rep1
2401,0.854491,0.534079,56,cnt,rep1
2401,0.427896,0.731156,57,cnt,rep1
2577,0.660054,0.346078,403,cnt,rep2
7146,0.515529,0.192117,552,cnt,rep3
7303,0.488276,0.874686,134,cnt,rep2
3191,0.511865,0.0419066,78,cnt,rep2
3183,0.52283,0.628912,105,cnt,rep3
375,0.664014,0.746289,390,cnt,rep2
375,0.788461,0.761664,11,cnt,rep2
1648,0.694318,0.516064,13,cnt,rep1
1648,0.924686,0.635313,18,cnt,rep1
1648,0.701647,0.798805,22,cnt,rep1
1648,0.859697,0.713376,27,cnt,rep1
6313,0.325034,0.628417,163,cnt,rep3
12462,0.289909,0.371106,308,cnt,rep1
12462,0.709498,0.806275,318,cnt,rep1
12462,0.429568,0.204525,319,cnt,rep1
9878,0.731173,0.613327,239,cnt,rep1
9878,0.300949,0.39775,247,cnt,rep1
2148,0.487423,0.425316,45,cnt,rep1
2148,0.755733,0.751982,49,cnt,rep1
2148,0.776212,0.944066,46,cnt,rep1
14874,0.464129,0.598472,383,cnt,rep1
1807,0.725465,0.535855,13,cnt,rep1
1807,0.926567,0.538007,28,cnt,rep1
1807,0.893288,0.642622,30,cnt,rep1
1807,0.485383,0.851994,31,cnt,rep1
1807,0.473607,0.928168,32,cnt,rep1
1994,0.716029,0.599328,13,cnt,rep1
1994,0.552125,0.821714,37,cnt,rep1
1994,0.739113,0.768924,40,cnt,rep1
1994,0.892131,0.58899,18,cnt,rep1
11345,0.619071,0.0560952,225,cnt,rep2
9177,0.319962,0.738883,192,cnt,rep3
3542,0.510557,0.0250727,78,cnt,rep2
1577,0.714528,0.37819,531,cnt,rep3
1577,0.788303,0.375533,534,cnt,rep3
1577,0.631927,0.0712105,60,cnt,rep3
1577,0.765216,0.564767,62,cnt,rep3
4893,0.753716,0.559939,109,cnt,rep1
4893,0.824024,0.812644,112,cnt,rep1
4893,0.419425,0.702878,116,cnt,rep1
13309,0.582968,0.304944,282,cnt,rep2
8100,0.657457,0.328717,195,cnt,rep1
8100,0.701332,0.167547,200,cnt,rep1
8100,0.843836,0.66029,199,cnt,rep1
6749,0.504829,0.750272,130,cnt,rep2
5131,0.251519,0.290291,425,cnt,rep2
2744,0.707818,0.604171,94,cnt,rep3
7473,0.515222,0.21401,552,cnt,rep3
12513,0.288425,0.368069,308,cnt,rep1
12513,0.771209,0.0367292,322,cnt,rep1
12513,0.751505,0.962998,321,cnt,rep1
8525,0.327481,0.716763,192,cnt,rep3
6515,0.324603,0.631368,163,cnt,rep3
7057,0.674792,0.513273,170,cnt,rep1
7057,0.626233,0.725695,164,cnt,rep1
7057,0.601614,0.0696237,176,cnt,rep1
7057,0.407571,0.589739,179,cnt,rep1
7057,0.287713,0.554582,181,cnt,rep1
12655,0.290084,0.365134,308,cnt,rep1
12655,0.713644,0.179882,322,cnt,rep1
4972,0.790756,0.421919,109,cnt,rep1
4972,0.467354,0.194339,117,cnt,rep1
10743,0.431931,0.448102,213,cnt,rep3
12645,0.467924,0.189781,509,cnt,rep2
4090,0.86513,0.592333,85,cnt,rep1
4090,0.688571,0.410129,95,cnt,rep1
4090,0.815933,0.489766,93,cnt,rep1
12201,0.732863,0.339691,497,cnt,rep2
12201,0.290887,0.210889,246,cnt,rep2
2248,0.444166,0.576196,59,cnt,rep2
2248,0.604121,0.675479,19,cnt,rep2
2248,0.680051,0.408163,62,cnt,rep2
